in s,C1 in V
1.41888E-05,-8.30078E-05
1.41900E-05,-1.41602E-04
1.41912E-05,-1.02539E-04
1.41924E-05,-1.22070E-04
1.41936E-05,-9.27734E-05
1.41948E-05,-8.30078E-05
1.41960E-05,-1.22070E-04
1.41972E-05,-7.32422E-05
1.41984E-05,-1.41602E-04
1.41996E-05,-2.19727E-04
1.42008E-05,-8.30078E-05
1.42020E-05,-1.70898E-04
1.42032E-05,-1.46484E-05
1.42044E-05,-1.70898E-04
1.42056E-05,-4.88281E-06
1.42068E-05,-1.02539E-04
1.42080E-05,-2.39258E-04
1.42092E-05,-1.41602E-04
1.42104E-05,-8.30078E-05
1.42116E-05,-1.41602E-04
1.42128E-05,-9.27734E-05
1.42140E-05,-2.19727E-04
1.42152E-05,1.46484E-05
1.42164E-05,-1.61133E-04
1.42176E-05,4.88281E-06
1.42188E-05,-1.80664E-04
1.42200E-05,-1.51367E-04
1.42212E-05,-2.09961E-04
1.42224E-05,-1.12305E-04
1.42236E-05,-1.61133E-04
1.42248E-05,4.39453E-05
1.42260E-05,-1.22070E-04
1.42272E-05,-1.22070E-04
1.42284E-05,-1.22070E-04
1.42296E-05,-1.70898E-04
1.42308E-05,-7.32422E-05
1.42320E-05,-1.80664E-04
1.42332E-05,4.88281E-06
1.42344E-05,-1.31836E-04
1.42356E-05,-4.39453E-05
1.42368E-05,-1.02539E-04
1.42380E-05,7.32422E-05
1.42392E-05,-8.30078E-05
1.42404E-05,-1.51367E-04
1.42416E-05,-1.41602E-04
1.42428E-05,-1.31836E-04
1.42440E-05,-2.00195E-04
1.42452E-05,-6.34766E-05
1.42464E-05,-7.32422E-05
1.42476E-05,-4.88281E-06
1.42488E-05,-1.80664E-04
1.42500E-05,-1.41602E-04
1.42512E-05,-1.41602E-04
1.42524E-05,-8.30078E-05
1.42536E-05,-1.90430E-04
1.42548E-05,-1.02539E-04
1.42560E-05,-1.61133E-04
1.42572E-05,-1.61133E-04
1.42584E-05,3.41797E-05
1.42596E-05,-2.44141E-05
1.42608E-05,-2.09961E-04
1.42620E-05,-7.32422E-05
1.42632E-05,-1.51367E-04
1.42644E-05,-2.58789E-04
1.42656E-05,-1.31836E-04
1.42668E-05,-1.31836E-04
1.42680E-05,-1.02539E-04
1.42692E-05,-4.39453E-05
1.42704E-05,-1.22070E-04
1.42716E-05,-8.30078E-05
1.42728E-05,-1.61133E-04
1.42740E-05,-2.19727E-04
1.42752E-05,-3.41797E-05
1.42764E-05,-9.27734E-05
1.42776E-05,-8.30078E-05
1.42788E-05,-1.70898E-04
1.42800E-05,-1.12305E-04
1.42812E-05,-1.80664E-04
1.42824E-05,-1.02539E-04
1.42836E-05,-1.61133E-04
1.42848E-05,-2.00195E-04
1.42860E-05,-1.80664E-04
1.42872E-05,-3.41797E-05
1.42884E-05,-2.49023E-04
1.42896E-05,-1.22070E-04
1.42908E-05,-1.12305E-04
1.42920E-05,-6.34766E-05
1.42932E-05,-8.30078E-05
1.42944E-05,-5.37109E-05
1.42956E-05,-7.32422E-05
1.42968E-05,-8.30078E-05
1.42980E-05,-2.00195E-04
1.42992E-05,4.88281E-06
1.43004E-05,-1.70898E-04
1.43016E-05,-4.39453E-05
1.43028E-05,-2.19727E-04
1.43040E-05,4.88281E-06
1.43052E-05,-2.09961E-04
1.43064E-05,1.46484E-05
1.43076E-05,-2.00195E-04
1.43088E-05,-1.90430E-04
1.43100E-05,-1.80664E-04
1.43112E-05,-1.61133E-04
1.43124E-05,-1.51367E-04
1.43136E-05,-5.37109E-05
1.43148E-05,3.41797E-05
1.43160E-05,-2.44141E-05
1.43172E-05,-1.70898E-04
1.43184E-05,-1.70898E-04
1.43196E-05,-6.34766E-05
1.43208E-05,-1.12305E-04
1.43220E-05,-1.61133E-04
1.43232E-05,-1.12305E-04
1.43244E-05,-2.09961E-04
1.43256E-05,-5.37109E-05
1.43268E-05,-6.34766E-05
1.43280E-05,-8.30078E-05
1.43292E-05,-1.41602E-04
1.43304E-05,-1.80664E-04
1.43316E-05,6.34766E-05
1.43328E-05,-1.70898E-04
1.43340E-05,-5.37109E-05
1.43352E-05,-1.22070E-04
1.43364E-05,-9.27734E-05
1.43376E-05,-5.37109E-05
1.43388E-05,-3.41797E-05
1.43400E-05,-1.46484E-05
1.43412E-05,-2.49023E-04
1.43424E-05,-2.00195E-04
1.43436E-05,-1.90430E-04
1.43448E-05,-1.80664E-04
1.43460E-05,-1.51367E-04
1.43472E-05,-3.41797E-05
1.43484E-05,-9.27734E-05
1.43496E-05,-1.51367E-04
1.43508E-05,-1.46484E-05
1.43520E-05,-5.37109E-05
1.43532E-05,-1.80664E-04
1.43544E-05,-5.37109E-05
1.43556E-05,-1.41602E-04
1.43568E-05,-1.02539E-04
1.43580E-05,2.44141E-05
1.43592E-05,-1.41602E-04
1.43604E-05,-3.41797E-05
1.43616E-05,-7.32422E-05
1.43628E-05,-2.00195E-04
1.43640E-05,-1.70898E-04
1.43652E-05,-1.41602E-04
1.43664E-05,-1.51367E-04
1.43676E-05,-2.19727E-04
1.43688E-05,-1.70898E-04
1.43700E-05,-1.80664E-04
1.43712E-05,-1.31836E-04
1.43724E-05,-2.09961E-04
1.43736E-05,-4.39453E-05
1.43748E-05,-1.61133E-04
1.43760E-05,-1.12305E-04
1.43772E-05,-1.41602E-04
1.43784E-05,5.37109E-05
1.43796E-05,-1.41602E-04
1.43808E-05,-1.61133E-04
1.43820E-05,-7.32422E-05
1.43832E-05,-1.70898E-04
1.43844E-05,-3.41797E-05
1.43856E-05,-1.61133E-04
1.43868E-05,-8.30078E-05
1.43880E-05,-5.37109E-05
1.43892E-05,-1.12305E-04
1.43904E-05,-1.31836E-04
1.43916E-05,-7.32422E-05
1.43928E-05,-8.30078E-05
1.43940E-05,-1.70898E-04
1.43952E-05,-9.27734E-05
1.43964E-05,-1.41602E-04
1.43976E-05,-1.31836E-04
1.43988E-05,-1.70898E-04
1.44000E-05,-7.32422E-05
1.44012E-05,-3.41797E-05
1.44024E-05,-1.02539E-04
1.44036E-05,-6.34766E-05
1.44048E-05,-7.32422E-05
1.44060E-05,-1.22070E-04
1.44072E-05,-1.41602E-04
1.44084E-05,-1.41602E-04
1.44096E-05,-1.80664E-04
1.44108E-05,-2.09961E-04
1.44120E-05,-6.34766E-05
1.44132E-05,-2.29492E-04
1.44144E-05,-1.51367E-04
1.44156E-05,-1.22070E-04
1.44168E-05,-1.02539E-04
1.44180E-05,-1.12305E-04
1.44192E-05,-7.32422E-05
1.44204E-05,-1.61133E-04
1.44216E-05,-5.37109E-05
1.44228E-05,-1.02539E-04
1.44240E-05,-2.19727E-04
1.44252E-05,3.41797E-05
1.44264E-05,-1.41602E-04
1.44276E-05,-1.61133E-04
1.44288E-05,-2.44141E-05
1.44300E-05,-8.30078E-05
1.44312E-05,-4.88281E-06
1.44324E-05,-6.34766E-05
1.44336E-05,-9.27734E-05
1.44348E-05,4.88281E-06
1.44360E-05,-1.41602E-04
1.44372E-05,-1.31836E-04
1.44384E-05,-9.27734E-05
1.44396E-05,-7.32422E-05
1.44408E-05,-6.34766E-05
1.44420E-05,-2.29492E-04
1.44432E-05,-9.27734E-05
1.44444E-05,-1.41602E-04
1.44456E-05,-1.61133E-04
1.44468E-05,1.31836E-04
1.44480E-05,-1.41602E-04
1.44492E-05,-2.00195E-04
1.44504E-05,-2.19727E-04
1.44516E-05,-2.44141E-05
1.44528E-05,-1.70898E-04
1.44540E-05,-2.44141E-05
1.44552E-05,-1.12305E-04
1.44564E-05,-1.90430E-04
1.44576E-05,-9.27734E-05
1.44588E-05,-1.90430E-04
1.44600E-05,3.41797E-05
1.44612E-05,-1.90430E-04
1.44624E-05,-1.22070E-04
1.44636E-05,-1.41602E-04
1.44648E-05,-2.19727E-04
1.44660E-05,-1.31836E-04
1.44672E-05,-2.97852E-04
1.44684E-05,1.46484E-05
1.44696E-05,-2.39258E-04
1.44708E-05,-1.41602E-04
1.44720E-05,-2.29492E-04
1.44732E-05,-1.22070E-04
1.44744E-05,-2.29492E-04
1.44756E-05,-2.68555E-04
1.44768E-05,-1.41602E-04
1.44780E-05,-1.61133E-04
1.44792E-05,-1.02539E-04
1.44804E-05,-9.27734E-05
1.44816E-05,-1.80664E-04
1.44828E-05,-1.90430E-04
1.44840E-05,-1.61133E-04
1.44852E-05,-1.80664E-04
1.44864E-05,-1.22070E-04
1.44876E-05,-9.27734E-05
1.44888E-05,-5.37109E-05
1.44900E-05,-7.32422E-05
1.44912E-05,-1.41602E-04
1.44924E-05,-4.39453E-05
1.44936E-05,-2.29492E-04
1.44948E-05,-8.30078E-05
1.44960E-05,-1.61133E-04
1.44972E-05,-1.70898E-04
1.44984E-05,-5.37109E-05
1.44996E-05,-9.27734E-05
1.45008E-05,-7.32422E-05
1.45020E-05,-2.49023E-04
1.45032E-05,-1.41602E-04
1.45044E-05,-1.51367E-04
1.45056E-05,-2.19727E-04
1.45068E-05,-2.44141E-05
1.45080E-05,-2.00195E-04
1.45092E-05,1.46484E-05
1.45104E-05,-8.30078E-05
1.45116E-05,-7.32422E-05
1.45128E-05,-8.30078E-05
1.45140E-05,-1.12305E-04
1.45152E-05,-8.30078E-05
1.45164E-05,-4.39453E-05
1.45176E-05,-1.46484E-05
1.45188E-05,-4.39453E-05
1.45200E-05,-8.30078E-05
1.45212E-05,-3.41797E-05
1.45224E-05,-2.29492E-04
1.45236E-05,-2.00195E-04
1.45248E-05,-1.12305E-04
1.45260E-05,-1.80664E-04
1.45272E-05,-1.31836E-04
1.45284E-05,4.88281E-06
1.45296E-05,-2.68555E-04
1.45308E-05,-1.02539E-04
1.45320E-05,-2.29492E-04
1.45332E-05,-1.22070E-04
1.45344E-05,-3.41797E-05
1.45356E-05,-1.61133E-04
1.45368E-05,-2.39258E-04
1.45380E-05,-1.41602E-04
1.45392E-05,-1.80664E-04
1.45404E-05,-2.78320E-04
1.45416E-05,-2.29492E-04
1.45428E-05,-1.61133E-04
1.45440E-05,4.88281E-06
1.45452E-05,-2.29492E-04
1.45464E-05,-6.34766E-05
1.45476E-05,-1.41602E-04
1.45488E-05,2.44141E-05
1.45500E-05,-2.19727E-04
1.45512E-05,-2.44141E-05
1.45524E-05,-1.02539E-04
1.45536E-05,-2.09961E-04
1.45548E-05,-4.39453E-05
1.45560E-05,-1.61133E-04
1.45572E-05,-1.41602E-04
1.45584E-05,-1.41602E-04
1.45596E-05,-1.41602E-04
1.45608E-05,-4.88281E-06
1.45620E-05,-3.41797E-05
1.45632E-05,-1.41602E-04
1.45644E-05,-3.41797E-05
1.45656E-05,-3.41797E-05
1.45668E-05,2.44141E-05
1.45680E-05,-4.39453E-05
1.45692E-05,-1.22070E-04
1.45704E-05,-4.39453E-05
1.45716E-05,-1.41602E-04
1.45728E-05,-1.22070E-04
1.45740E-05,-2.00195E-04
1.45752E-05,-7.32422E-05
1.45764E-05,-1.41602E-04
1.45776E-05,-1.80664E-04
1.45788E-05,-2.19727E-04
1.45800E-05,-2.19727E-04
1.45812E-05,-1.90430E-04
1.45824E-05,-1.31836E-04
1.45836E-05,-1.12305E-04
1.45848E-05,-1.41602E-04
1.45860E-05,4.88281E-06
1.45872E-05,5.37109E-05
1.45884E-05,-7.32422E-05
1.45896E-05,-6.34766E-05
1.45908E-05,3.41797E-05
1.45920E-05,-7.32422E-05
1.45932E-05,-5.37109E-05
1.45944E-05,-1.51367E-04
1.45956E-05,4.88281E-06
1.45968E-05,-9.27734E-05
1.45980E-05,-1.22070E-04
1.45992E-05,-1.31836E-04
1.46004E-05,-4.88281E-06
1.46016E-05,-7.32422E-05
1.46028E-05,-2.39258E-04
1.46040E-05,-1.61133E-04
1.46052E-05,-3.41797E-05
1.46064E-05,-2.00195E-04
1.46076E-05,-1.02539E-04
1.46088E-05,-2.88086E-04
1.46100E-05,-5.37109E-05
1.46112E-05,-1.22070E-04
1.46124E-05,-4.88281E-06
1.46136E-05,-7.32422E-05
1.46148E-05,-1.41602E-04
1.46160E-05,-1.02539E-04
1.46172E-05,-9.27734E-05
1.46184E-05,-2.09961E-04
1.46196E-05,-4.88281E-06
1.46208E-05,-1.61133E-04
1.46220E-05,-1.02539E-04
1.46232E-05,-6.34766E-05
1.46244E-05,-1.22070E-04
1.46256E-05,-2.00195E-04
1.46268E-05,-1.22070E-04
1.46280E-05,-2.68555E-04
1.46292E-05,1.46484E-05
1.46304E-05,-4.39453E-05
1.46316E-05,-1.70898E-04
1.46328E-05,-2.09961E-04
1.46340E-05,-2.00195E-04
1.46352E-05,3.41797E-05
1.46364E-05,-1.61133E-04
1.46376E-05,-1.41602E-04
1.46388E-05,-7.32422E-05
1.46400E-05,-1.80664E-04
1.46412E-05,3.41797E-05
1.46424E-05,-1.22070E-04
1.46436E-05,-1.70898E-04
1.46448E-05,-1.02539E-04
1.46460E-05,-2.49023E-04
1.46472E-05,-2.39258E-04
1.46484E-05,-2.00195E-04
1.46496E-05,-2.09961E-04
1.46508E-05,-1.31836E-04
1.46520E-05,-9.27734E-05
1.46532E-05,-1.80664E-04
1.46544E-05,-1.41602E-04
1.46556E-05,-1.41602E-04
1.46568E-05,2.44141E-05
1.46580E-05,-2.00195E-04
1.46592E-05,-1.12305E-04
1.46604E-05,-9.27734E-05
1.46616E-05,-1.02539E-04
1.46628E-05,-1.80664E-04
1.46640E-05,-4.39453E-05
1.46652E-05,-1.41602E-04
1.46664E-05,-6.34766E-05
1.46676E-05,-1.61133E-04
1.46688E-05,-1.31836E-04
1.46700E-05,-3.07617E-04
1.46712E-05,-1.31836E-04
1.46724E-05,-7.32422E-05
1.46736E-05,-1.80664E-04
1.46748E-05,-1.51367E-04
1.46760E-05,-1.46484E-05
1.46772E-05,-1.22070E-04
1.46784E-05,-1.12305E-04
1.46796E-05,-5.37109E-05
1.46808E-05,-1.61133E-04
1.46820E-05,-2.39258E-04
1.46832E-05,-2.44141E-05
1.46844E-05,-4.88281E-06
1.46856E-05,-1.70898E-04
1.46868E-05,-2.44141E-05
1.46880E-05,-1.80664E-04
1.46892E-05,-1.31836E-04
1.46904E-05,-6.34766E-05
1.46916E-05,-1.51367E-04
1.46928E-05,-7.32422E-05
1.46940E-05,-2.00195E-04
1.46952E-05,-7.32422E-05
1.46964E-05,-1.12305E-04
1.46976E-05,-4.39453E-05
1.46988E-05,-1.51367E-04
1.47000E-05,4.88281E-06
1.47012E-05,-9.27734E-05
1.47024E-05,-1.46484E-05
1.47036E-05,-1.41602E-04
1.47048E-05,-1.51367E-04
1.47060E-05,-1.90430E-04
1.47072E-05,-5.37109E-05
1.47084E-05,-1.41602E-04
1.47096E-05,-8.30078E-05
1.47108E-05,-9.27734E-05
1.47120E-05,4.88281E-06
1.47132E-05,-2.49023E-04
1.47144E-05,-7.32422E-05
1.47156E-05,-3.36914E-04
1.47168E-05,-1.80664E-04
1.47180E-05,-1.41602E-04
1.47192E-05,-1.02539E-04
1.47204E-05,-1.22070E-04
1.47216E-05,-1.80664E-04
1.47228E-05,-8.30078E-05
1.47240E-05,-1.12305E-04
1.47252E-05,-1.31836E-04
1.47264E-05,-1.02539E-04
1.47276E-05,-2.39258E-04
1.47288E-05,-1.46484E-05
1.47300E-05,-1.41602E-04
1.47312E-05,-7.32422E-05
1.47324E-05,-3.41797E-05
1.47336E-05,-2.39258E-04
1.47348E-05,-1.61133E-04
1.47360E-05,-8.30078E-05
1.47372E-05,-1.51367E-04
1.47384E-05,-1.41602E-04
1.47396E-05,-1.02539E-04
1.47408E-05,-7.32422E-05
1.47420E-05,-1.41602E-04
1.47432E-05,-1.51367E-04
1.47444E-05,-1.41602E-04
1.47456E-05,-1.41602E-04
1.47468E-05,-2.68555E-04
1.47480E-05,-1.02539E-04
1.47492E-05,-1.80664E-04
1.47504E-05,-2.58789E-04
1.47516E-05,-3.41797E-05
1.47528E-05,-1.90430E-04
1.47540E-05,-4.88281E-06
1.47552E-05,-1.70898E-04
1.47564E-05,-3.41797E-05
1.47576E-05,6.34766E-05
1.47588E-05,-3.46680E-04
1.47600E-05,-1.12305E-04
1.47612E-05,-1.80664E-04
1.47624E-05,-8.30078E-05
1.47636E-05,-2.00195E-04
1.47648E-05,-1.61133E-04
1.47660E-05,-1.12305E-04
1.47672E-05,-7.32422E-05
1.47684E-05,-1.90430E-04
1.47696E-05,-1.02539E-04
1.47708E-05,-1.61133E-04
1.47720E-05,-6.34766E-05
1.47732E-05,-2.00195E-04
1.47744E-05,-1.80664E-04
1.47756E-05,-1.80664E-04
1.47768E-05,-1.02539E-04
1.47780E-05,-6.34766E-05
1.47792E-05,1.46484E-05
1.47804E-05,-1.70898E-04
1.47816E-05,-2.78320E-04
1.47828E-05,-4.88281E-06
1.47840E-05,-1.22070E-04
1.47852E-05,-1.12305E-04
1.47864E-05,-4.39453E-05
1.47876E-05,4.88281E-06
1.47888E-05,-2.19727E-04
1.47900E-05,-1.02539E-04
1.47912E-05,-4.39453E-05
1.47924E-05,-2.29492E-04
1.47936E-05,-2.09961E-04
1.47948E-05,-1.51367E-04
1.47960E-05,-1.51367E-04
1.47972E-05,-2.44141E-05
1.47984E-05,-4.39453E-05
1.47996E-05,-8.30078E-05
1.48008E-05,-1.61133E-04
1.48020E-05,-1.02539E-04
1.48032E-05,-1.12305E-04
1.48044E-05,-6.34766E-05
1.48056E-05,-2.68555E-04
1.48068E-05,-1.51367E-04
1.48080E-05,-2.29492E-04
1.48092E-05,-1.12305E-04
1.48104E-05,-3.46680E-04
1.48116E-05,-2.09961E-04
1.48128E-05,-1.31836E-04
1.48140E-05,-1.61133E-04
1.48152E-05,-4.39453E-05
1.48164E-05,-1.02539E-04
1.48176E-05,-1.02539E-04
1.48188E-05,-6.34766E-05
1.48200E-05,-1.80664E-04
1.48212E-05,-6.34766E-05
1.48224E-05,-2.19727E-04
1.48236E-05,-1.61133E-04
1.48248E-05,-1.12305E-04
1.48260E-05,-1.02539E-04
1.48272E-05,-4.39453E-05
1.48284E-05,-2.29492E-04
1.48296E-05,-1.80664E-04
1.48308E-05,-1.31836E-04
1.48320E-05,-1.22070E-04
1.48332E-05,-4.39453E-05
1.48344E-05,-6.34766E-05
1.48356E-05,-2.49023E-04
1.48368E-05,-1.80664E-04
1.48380E-05,-1.02539E-04
1.48392E-05,-1.22070E-04
1.48404E-05,-1.02539E-04
1.48416E-05,-2.09961E-04
1.48428E-05,-2.00195E-04
1.48440E-05,-2.39258E-04
1.48452E-05,-1.41602E-04
1.48464E-05,-2.49023E-04
1.48476E-05,-2.19727E-04
1.48488E-05,-2.39258E-04
1.48500E-05,-9.27734E-05
1.48512E-05,-1.90430E-04
1.48524E-05,-1.12305E-04
1.48536E-05,-7.32422E-05
1.48548E-05,-1.02539E-04
1.48560E-05,-3.27148E-04
1.48572E-05,-9.27734E-05
1.48584E-05,-2.39258E-04
1.48596E-05,-1.12305E-04
1.48608E-05,-2.00195E-04
1.48620E-05,-1.51367E-04
1.48632E-05,-2.49023E-04
1.48644E-05,-9.27734E-05
1.48656E-05,-2.09961E-04
1.48668E-05,-2.00195E-04
1.48680E-05,-2.19727E-04
1.48692E-05,-2.49023E-04
1.48704E-05,-6.34766E-05
1.48716E-05,-6.34766E-05
1.48728E-05,-7.32422E-05
1.48740E-05,-2.09961E-04
1.48752E-05,-1.12305E-04
1.48764E-05,-5.37109E-05
1.48776E-05,-2.58789E-04
1.48788E-05,-7.32422E-05
1.48800E-05,-1.61133E-04
1.48812E-05,-2.44141E-05
1.48824E-05,-7.32422E-05
1.48836E-05,-1.02539E-04
1.48848E-05,-1.02539E-04
1.48860E-05,-2.49023E-04
1.48872E-05,-2.58789E-04
1.48884E-05,-4.39453E-05
1.48896E-05,-4.88281E-06
1.48908E-05,-2.58789E-04
1.48920E-05,4.88281E-06
1.48932E-05,-1.41602E-04
1.48944E-05,-4.88281E-06
1.48956E-05,-2.00195E-04
1.48968E-05,-1.80664E-04
1.48980E-05,-1.61133E-04
1.48992E-05,-1.70898E-04
1.49004E-05,-1.41602E-04
1.49016E-05,-8.30078E-05
1.49028E-05,-9.27734E-05
1.49040E-05,-1.31836E-04
1.49052E-05,-1.61133E-04
1.49064E-05,-2.19727E-04
1.49076E-05,-1.02539E-04
1.49088E-05,-2.39258E-04
1.49100E-05,-1.51367E-04
1.49112E-05,-1.51367E-04
1.49124E-05,4.88281E-06
1.49136E-05,-1.02539E-04
1.49148E-05,-9.27734E-05
1.49160E-05,-6.34766E-05
1.49172E-05,-2.39258E-04
1.49184E-05,-2.44141E-05
1.49196E-05,-1.41602E-04
1.49208E-05,-2.29492E-04
1.49220E-05,-1.12305E-04
1.49232E-05,-1.80664E-04
1.49244E-05,-1.02539E-04
1.49256E-05,-2.49023E-04
1.49268E-05,-1.22070E-04
1.49280E-05,-1.12305E-04
1.49292E-05,-2.44141E-05
1.49304E-05,-5.37109E-05
1.49316E-05,-1.80664E-04
1.49328E-05,-1.31836E-04
1.49340E-05,-1.61133E-04
1.49352E-05,-4.39453E-05
1.49364E-05,-7.32422E-05
1.49376E-05,-1.61133E-04
1.49388E-05,-9.27734E-05
1.49400E-05,-1.02539E-04
1.49412E-05,-1.41602E-04
1.49424E-05,-2.09961E-04
1.49436E-05,-7.32422E-05
1.49448E-05,-1.41602E-04
1.49460E-05,-4.39453E-05
1.49472E-05,-6.34766E-05
1.49484E-05,-2.88086E-04
1.49496E-05,-4.88281E-06
1.49508E-05,-1.02539E-04
1.49520E-05,-1.41602E-04
1.49532E-05,-9.27734E-05
1.49544E-05,-1.70898E-04
1.49556E-05,-1.70898E-04
1.49568E-05,-1.90430E-04
1.49580E-05,-1.51367E-04
1.49592E-05,-8.30078E-05
1.49604E-05,-4.39453E-05
1.49616E-05,-2.29492E-04
1.49628E-05,-6.34766E-05
1.49640E-05,-9.27734E-05
1.49652E-05,-9.27734E-05
1.49664E-05,-2.09961E-04
1.49676E-05,-4.39453E-05
1.49688E-05,-2.39258E-04
1.49700E-05,-5.37109E-05
1.49712E-05,-2.19727E-04
1.49724E-05,-8.30078E-05
1.49736E-05,-2.09961E-04
1.49748E-05,-9.27734E-05
1.49760E-05,-8.30078E-05
1.49772E-05,-1.41602E-04
1.49784E-05,-2.19727E-04
1.49796E-05,-3.41797E-05
1.49808E-05,-2.78320E-04
1.49820E-05,-1.80664E-04
1.49832E-05,-2.49023E-04
1.49844E-05,-1.31836E-04
1.49856E-05,-2.19727E-04
1.49868E-05,-1.51367E-04
1.49880E-05,-7.32422E-05
1.49892E-05,-1.51367E-04
1.49904E-05,-1.02539E-04
1.49916E-05,-1.90430E-04
1.49928E-05,-4.39453E-05
1.49940E-05,-9.27734E-05
1.49952E-05,-1.51367E-04
1.49964E-05,-4.39453E-05
1.49976E-05,-1.12305E-04
1.49988E-05,-6.34766E-05
1.50000E-05,-1.02539E-04
1.50012E-05,-2.00195E-04
1.50024E-05,-1.61133E-04
1.50036E-05,-1.02539E-04
1.50048E-05,-2.19727E-04
1.50060E-05,-1.12305E-04
1.50072E-05,-1.70898E-04
1.50084E-05,-1.22070E-04
1.50096E-05,-1.41602E-04
1.50108E-05,-1.02539E-04
1.50120E-05,-1.51367E-04
1.50132E-05,-2.09961E-04
1.50144E-05,-1.41602E-04
1.50156E-05,-2.09961E-04
1.50168E-05,-2.68555E-04
1.50180E-05,-7.32422E-05
1.50192E-05,-1.12305E-04
1.50204E-05,-1.22070E-04
1.50216E-05,-1.41602E-04
1.50228E-05,-9.27734E-05
1.50240E-05,-8.30078E-05
1.50252E-05,-1.22070E-04
1.50264E-05,-1.12305E-04
1.50276E-05,-1.61133E-04
1.50288E-05,-2.39258E-04
1.50300E-05,-6.34766E-05
1.50312E-05,-1.41602E-04
1.50324E-05,-5.37109E-05
1.50336E-05,-2.39258E-04
1.50348E-05,-1.61133E-04
1.50360E-05,-1.02539E-04
1.50372E-05,-1.61133E-04
1.50384E-05,-1.80664E-04
1.50396E-05,-2.19727E-04
1.50408E-05,1.46484E-05
1.50420E-05,-2.39258E-04
1.50432E-05,-1.22070E-04
1.50444E-05,-3.41797E-05
1.50456E-05,-2.49023E-04
1.50468E-05,-2.00195E-04
1.50480E-05,-5.37109E-05
1.50492E-05,-6.34766E-05
1.50504E-05,-1.70898E-04
1.50516E-05,-1.46484E-05
1.50528E-05,-2.68555E-04
1.50540E-05,-1.41602E-04
1.50552E-05,-1.41602E-04
1.50564E-05,-1.90430E-04
1.50576E-05,-1.22070E-04
1.50588E-05,-2.09961E-04
1.50600E-05,-2.29492E-04
1.50612E-05,-1.22070E-04
1.50624E-05,-2.09961E-04
1.50636E-05,-2.19727E-04
1.50648E-05,-2.88086E-04
1.50660E-05,-5.37109E-05
1.50672E-05,-1.12305E-04
1.50684E-05,-1.41602E-04
1.50696E-05,-2.00195E-04
1.50708E-05,-1.61133E-04
1.50720E-05,-1.51367E-04
1.50732E-05,-2.78320E-04
1.50744E-05,-1.80664E-04
1.50756E-05,-2.19727E-04
1.50768E-05,-2.19727E-04
1.50780E-05,-2.49023E-04
1.50792E-05,-2.49023E-04
1.50804E-05,-2.58789E-04
1.50816E-05,-1.70898E-04
1.50828E-05,-1.41602E-04
1.50840E-05,-1.22070E-04
1.50852E-05,-2.29492E-04
1.50864E-05,-2.88086E-04
1.50876E-05,-1.70898E-04
1.50888E-05,-1.41602E-04
1.50900E-05,-9.27734E-05
1.50912E-05,-1.02539E-04
1.50924E-05,-1.12305E-04
1.50936E-05,-3.41797E-05
1.50948E-05,-1.51367E-04
1.50960E-05,-1.41602E-04
1.50972E-05,-1.12305E-04
1.50984E-05,-6.34766E-05
1.50996E-05,-1.70898E-04
1.51008E-05,-7.32422E-05
1.51020E-05,-2.09961E-04
1.51032E-05,-2.49023E-04
1.51044E-05,-1.41602E-04
1.51056E-05,-2.49023E-04
1.51068E-05,-1.22070E-04
1.51080E-05,-1.61133E-04
1.51092E-05,-1.22070E-04
1.51104E-05,-1.02539E-04
1.51116E-05,-1.90430E-04
1.51128E-05,-1.31836E-04
1.51140E-05,-1.31836E-04
1.51152E-05,-1.80664E-04
1.51164E-05,-1.22070E-04
1.51176E-05,-1.90430E-04
1.51188E-05,-8.30078E-05
1.51200E-05,-3.41797E-05
1.51212E-05,-1.80664E-04
1.51224E-05,-1.02539E-04
1.51236E-05,-9.27734E-05
1.51248E-05,-1.22070E-04
1.51260E-05,-1.41602E-04
1.51272E-05,-1.12305E-04
1.51284E-05,-1.61133E-04
1.51296E-05,1.46484E-05
1.51308E-05,-2.00195E-04
1.51320E-05,-9.27734E-05
1.51332E-05,-2.44141E-05
1.51344E-05,-1.12305E-04
1.51356E-05,-2.44141E-05
1.51368E-05,-7.32422E-05
1.51380E-05,-1.41602E-04
1.51392E-05,4.88281E-06
1.51404E-05,-2.58789E-04
1.51416E-05,-3.41797E-05
1.51428E-05,-2.78320E-04
1.51440E-05,-2.09961E-04
1.51452E-05,-8.30078E-05
1.51464E-05,-2.78320E-04
1.51476E-05,-2.09961E-04
1.51488E-05,-2.09961E-04
1.51500E-05,-6.34766E-05
1.51512E-05,-1.61133E-04
1.51524E-05,-2.09961E-04
1.51536E-05,5.37109E-05
1.51548E-05,-1.51367E-04
1.51560E-05,-9.27734E-05
1.51572E-05,-3.41797E-05
1.51584E-05,-2.49023E-04
1.51596E-05,-2.09961E-04
1.51608E-05,4.88281E-06
1.51620E-05,-2.44141E-05
1.51632E-05,-9.27734E-05
1.51644E-05,-9.27734E-05
1.51656E-05,-1.31836E-04
1.51668E-05,4.88281E-06
1.51680E-05,-7.32422E-05
1.51692E-05,3.41797E-05
1.51704E-05,-1.51367E-04
1.51716E-05,-1.80664E-04
1.51728E-05,-3.41797E-05
1.51740E-05,-1.51367E-04
1.51752E-05,-2.09961E-04
1.51764E-05,-1.80664E-04
1.51776E-05,-1.90430E-04
